trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,smooth_score,smooth_error,smooth_5d_p10_sortino,smooth_15d_p10_sortino,smooth_30d_p10_sortino,smooth_60d_p10_sortino,smooth_90d_p10_sortino,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,stock_baseline,a40,holdout_robust_score,-122.60214741883537,-0.2457,-1.57,0.4783,0.0,0.6218,1.61,0.54,4292608,65.20275950431824,,,,,-122.60214741883537,-8.100487102447037,-12.692064721788807,-23.828390268482245,-2.5089902464875653,25.97371559163344,0.85,-7.7952537430412585,-21.119062557910286,-1.4897226315978134,22.338108102088288,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
1,stock_trade_pen_01,a40,holdout_robust_score,-96.47102157331953,0.1082,0.46,0.6667,100.0,0.7144,1.69,0.54,4292608,69.7860038280487,,,,,-96.47102157331953,-3.1989535546818035,-7.928607639204456,-19.744823525583104,-1.4086309090059814,25.332891079493518,0.6,-2.7203993203877777,-15.904926997792353,-0.1271503364063778,25.258223970573034,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
2,stock_trade_pen_02,a40,holdout_robust_score,-92.67498226660668,0.0052,0.23,0.56,100.0,0.6072,1.65,0.54,4292608,67.32444882392883,,,,,-92.67498226660668,-4.269439454441987,-10.096609795385252,-18.60947873444392,-2.3785188298851727,25.011150028819806,0.5,-3.9430249412353713,-12.931249111169768,-0.7192377882032319,25.011150028819774,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.02,0.0,0.0,0.0,0.02,0.0,0.99
3,stock_trade_pen_03,a40,holdout_robust_score,-7.811045710454788,0.0078,0.28,0.5333,100.0,-0.0293,0.06,0.52,2031616,35.60182976722717,,,,,-7.811045710454788,11.209107257613105,1.7128497500660114,-3.6198997778100783,1.1383747989011215,6.334715730569869,0.05,8.480364704149416,0.1926662604168996,2.825212003398707,6.334715730569829,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.03,0.0,0.0,0.0,0.02,0.0,0.99
4,stock_trade_pen_05,a40,holdout_robust_score,-81.90677956379372,-0.0422,-0.56,0.4444,0.0,-0.0595,0.02,0.52,1638400,33.80982494354248,,,,,-81.90677956379372,-4.967601411694777,-8.398245078417109,-10.903549044226565,-2.9785782795123423,12.64290910461074,0.75,-6.21029008401475,-10.411424039755941,-2.21147528582197,12.64290910461069,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
5,stock_trade_pen_08,a40,holdout_robust_score,-53.28074218947178,0.0,0.0,0.0,0.0,-0.0006,1.08,0.25,2228224,38.91801834106445,,,,,-53.28074218947178,-0.03660977209467001,0.0,-0.7321954418934001,0.0,0.7321954418934001,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.08,0.0,0.0,0.0,0.02,0.0,0.99
6,stock_trade_pen_10,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,0.006,3.83,0.52,2326528,37.6631920337677,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.1,0.0,0.0,0.0,0.02,0.0,0.99
7,stock_longshort,a40,holdout_robust_score,-60.44561595333402,0.1915,1.54,0.6,100.0,0.871,2.02,0.55,4292608,60.40759468078613,,,,,-60.44561595333402,3.4460485047548723,-0.15667690635280906,-18.157472743709057,0.15104465726633043,18.25447894456942,0.3,3.143583813128962,-4.110085758229715,1.0940724391300782,13.724767418779434,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.02,0.0,0.0,0.0,0.02,0.0,0.99
8,stock_ent_03,a40,holdout_robust_score,-105.64045286938529,0.0842,0.82,0.5135,100.0,0.2484,0.89,0.52,1933312,32.70801544189453,,,,,-105.64045286938529,-5.976537284787682,-8.276394188551544,-18.68952996877362,-1.6520756703211887,24.60502561575805,0.8,-5.584480287170236,-17.308453048449206,-0.8086818519215434,24.60502561575802,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.03,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
9,stock_ent_05,a40,none,,,,,,0.1795,0.64,0.52,2064384,31.683627605438232,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate.py"", line 585, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate.py"", line 427, in main ckpt = torch.load(args.checkpoint, map_location=device, weigh...","Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 484, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 305, in main payload = torch.load(str(Path(args.checkpoint...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
10,stock_ent_08,a40,holdout_robust_score,-123.16133655700321,0.1673,1.34,0.5789,100.0,0.008,0.23,0.52,1867776,33.22980785369873,,,,,-123.16133655700321,-8.27742551980064,-10.878596935019528,-23.21473647700547,-1.7213637611171513,24.605025615758027,0.95,-6.470414230055593,-19.180741798731965,-1.118541328702075,24.605025615758024,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.08,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
